#{"t_start": 1753905059.3717554, "env_id": "None"}
r,l,t
668.897188,50,227.483487
429.535818,50,227.765464
225.3,50,228.057303
370.127453,50,228.351968
138.534902,50,228.622043
306.414955,50,228.909395
564.981721,50,229.172642
561.51178,50,229.470526
308.133911,50,229.737657
373.054468,50,230.030915
611.606251,50,230.268918
488.188184,50,230.565917
374.865002,50,230.884037
327.239143,50,231.170358
324.949088,50,231.407787
455.356191,50,231.664976
552.158214,50,231.896492
354.705067,50,232.197571
273.897734,50,232.486912
337.942,50,232.734075
270.864751,50,232.991159
301.396551,50,233.256224
432.757865,50,233.534043
466.961889,50,233.844777
193.91041,50,234.125439
260.8,50,234.399347
440.03027,50,234.723833
259.1,50,235.074907
603.707304,50,235.331915
370.332,50,235.602028
505.863308,50,235.873123
469.146807,50,236.17017
316.137255,50,236.428846
522.281657,50,236.703748
381.421699,50,237.292235
264.7,50,237.608732
429.365284,50,237.913831
327.13879,50,238.198923
603.974012,50,238.467569
296.549473,50,238.753578
314.350598,50,239.035959
527.473572,50,239.306897
395.811496,50,239.587981
259.332537,50,239.899271
330.72236,50,240.186543
383.316528,50,240.467272
163.7,50,240.748509
228.048315,50,241.048491
214.4,50,241.308566
248.5,50,241.573836
229.288458,50,241.837905
275.023363,50,242.136985
281.010501,50,242.41108
408.713996,50,242.673085
670.031379,50,242.941984
693.4086,50,243.217132
317.066617,50,243.5162
349.67687,50,243.761206
255.1,50,244.037205
417.267149,50,244.317986
403.168015,50,244.590857
260.8,50,245.01765
431.705582,50,245.272732
369.932006,50,245.576792
430.623889,50,245.827286
508.445556,50,246.093449
722.286868,50,246.35811
474.456121,50,246.642194
426.434825,50,246.907193
261.4,50,247.182548
431.042278,50,247.441877
269.816927,50,247.722766
444.289133,50,247.999495
477.846001,50,248.285408
532.347419,50,248.55327
243.9,50,248.834164
549.343139,50,249.105217
348.825378,50,249.374952
260.8,50,249.645301
604.669909,50,249.940392
372.244185,50,250.190427
337.239085,50,250.481747
389.038007,50,250.75632
465.047393,50,251.058698
365.555068,50,251.32766
351.092961,50,251.582802
617.360053,50,251.842451
222.446788,50,252.142929
698.891647,50,252.38493
608.433856,50,252.659069
533.587625,50,252.942378
519.349896,50,253.242386
655.730827,50,253.518384
287.531996,50,253.961658
519.384988,50,254.237662
436.243902,50,254.532634
385.953163,50,254.823717
299.95984,50,255.08671
332.409191,50,255.338853
109.813481,50,255.655608
281.719282,50,255.927906
352.545939,50,256.20105
599.056227,50,256.490016
260.5,50,256.831449
338.392758,50,257.157249
341.703536,50,257.477601
662.746152,50,257.746921
353.839754,50,258.037257
376.641178,50,258.31625
727.485417,50,258.601335
381.276368,50,258.852456
260.3,50,259.177276
810.905699,50,259.45352
437.651707,50,259.695612
481.961962,50,259.981195
220.107838,50,260.281783
326.770842,50,260.582852
402.704213,50,260.827541
260.9,50,261.083904
426.122799,50,261.405509
267.218582,50,261.697158
357.897606,50,261.97935
231.0,50,262.235556
438.241831,50,262.523505
455.069476,50,262.79766
453.137118,50,263.069798
575.588802,50,263.318958
386.24039,50,263.626028
209.731659,50,263.892025
626.130219,50,264.179128
473.481145,50,264.476948
365.770701,50,264.761422
153.740437,50,265.037241
224.3,50,265.301541
785.386478,50,265.594998
312.038163,50,265.887011
176.7,50,266.155504
343.362972,50,266.425694
318.769529,50,266.683949
408.694842,50,266.981909
456.953644,50,267.23301
258.3,50,267.52116
418.104212,50,268.131029
660.627516,50,268.427091
453.011126,50,268.684903
462.374958,50,268.962595
373.936324,50,269.223693
260.3,50,269.54669
602.738813,50,269.813684
285.255359,50,270.116611
541.846518,50,270.373447
323.413032,50,270.669984
707.366504,50,270.94994
386.794639,50,271.212041
190.7,50,271.492065
606.984131,50,271.771926
405.111072,50,272.050103
153.871156,50,272.295288
506.325373,50,272.567828
530.955396,50,272.867817
346.048291,50,273.167626
304.950256,50,273.463301
265.568168,50,273.727848
168.446475,50,274.030197
402.017141,50,274.293918
352.148852,50,274.582191
390.043113,50,274.836487
450.072042,50,275.123188
341.542344,50,275.445687
608.153335,50,275.713264
432.260359,50,275.992338
261.5,50,276.310136
260.8,50,276.571137
127.6,50,276.836189
363.362282,50,277.110636
296.575892,50,277.391115
457.871387,50,277.671324
329.83793,50,277.949321
557.02798,50,278.204182
231.9,50,278.499967
489.721827,50,278.751189
507.643117,50,279.025187
336.340105,50,279.275339
225.475974,50,279.563343
504.662886,50,279.815653
241.19984,50,280.09622
257.9,50,280.346486
435.812405,50,280.638812
522.390907,50,280.901925
449.393318,50,281.176411
334.20754,50,281.46241
498.375028,50,281.781024
193.91896,50,282.32409
319.231651,50,282.838158
399.201125,50,283.465479
409.436013,50,284.035666
267.70335,50,284.449829
362.170086,50,284.791868
106.92266,50,285.061675
424.005551,50,285.33294
337.001773,50,285.622901
282.365469,50,285.897781
391.97667,50,286.188449
421.14115,50,286.481204
593.502217,50,286.745178
398.945922,50,287.020592
466.802003,50,287.286215
322.042898,50,287.614435
259.1,50,287.887487
592.284877,50,288.159517
539.622039,50,288.470698
395.854961,50,288.778006
417.142253,50,289.08626
260.8,50,289.592872
481.525529,50,289.789036
550.261984,50,289.914126
390.743553,50,290.020459
334.634244,50,290.138084
155.27903,50,290.299128
442.981819,50,290.509125
901.37828,50,290.626801
427.598451,50,290.793958
457.929737,50,291.007258
258.8,50,291.166472
435.693379,50,291.382316
257.2,50,291.583971
297.297663,50,291.79976
255.7,50,292.004788
282.964176,50,292.137089
507.844452,50,292.360516
281.974627,50,292.56468
264.7,50,292.690681
473.906688,50,292.797716
691.294886,50,292.908715
257.528478,50,293.017724
683.294939,50,293.141721
271.529187,50,293.260877
576.259775,50,293.37597
370.571785,50,293.485306
244.668789,50,293.60797
334.264012,50,293.721605
645.11394,50,293.829602
425.095683,50,293.953574
709.321501,50,294.081602
335.546,50,294.192569
287.194995,50,294.30452
245.071663,50,294.440156
535.531156,50,294.56521
341.820825,50,294.688976
232.5,50,294.811974
501.352697,50,294.935513
335.032935,50,295.161738
432.003809,50,295.383648
543.505063,50,295.603694
544.958182,50,295.814644
609.42667,50,295.965861
538.542531,50,296.131536
435.756028,50,296.334139
382.498358,50,296.453159
405.217038,50,296.651317
219.4,50,296.831999
342.363141,50,296.967
435.480468,50,297.077939
381.64693,50,297.236951
355.539756,50,297.380899
198.3,50,297.519985
568.607909,50,297.648075
454.6428,50,297.795073
497.717884,50,297.924118
305.432447,50,298.055678
499.244561,50,298.201252
523.06235,50,298.339956
630.200573,50,298.4551
358.506536,50,298.564444
429.075397,50,298.696239
249.444319,50,298.855884
230.586518,50,299.108727
526.500377,50,299.231443
361.280737,50,299.356869
279.246355,50,299.518929
310.047767,50,299.721641
265.93572,50,299.851768
371.992117,50,300.035337
259.9,50,300.231192
490.647443,50,300.388048
557.008715,50,300.547907
772.74101,50,300.726911
314.755688,50,300.858955
442.927756,50,300.966435
214.031743,50,301.082986
381.490154,50,301.199985
685.583973,50,301.330988
332.39513,50,301.444366
259.0,50,301.552533
396.722349,50,301.669534
379.678638,50,301.794564
-70.0,50,301.910604
525.95272,50,302.029608
401.683652,50,302.143603
386.80688,50,302.270613
438.422503,50,302.381662
260.8,50,302.510656
283.151334,50,302.647586
486.642303,50,302.77865
374.867632,50,302.887655
323.171919,50,303.0057
443.22665,50,303.168261
335.609628,50,303.309309
329.990219,50,303.423609
515.933182,50,303.553874
65.000336,50,303.664878
600.898879,50,303.80918
208.1,50,303.91817
389.060171,50,304.031134
264.976022,50,304.141202
583.296024,50,304.271381
285.239233,50,304.387381
347.793595,50,304.491383
514.60424,50,304.59838
677.106697,50,304.730381
415.991811,50,304.830428
384.535628,50,304.971353
402.458009,50,305.08347
224.271097,50,305.226089
509.854408,50,305.436829
326.441095,50,305.632824
367.808352,50,305.756867
422.744416,50,305.950541
360.264003,50,306.078391
446.631728,50,306.235257
296.122872,50,306.34933
315.899331,50,306.477516
539.126539,50,306.592578
530.261412,50,306.697895
389.577841,50,306.853928
411.061614,50,307.49569
429.581401,50,307.658275
571.832233,50,307.865382
261.254266,50,307.995384
315.380432,50,308.130388
675.286601,50,308.247416
274.73248,50,308.443212
267.6,50,308.648277
715.076147,50,308.842254
321.822585,50,308.97962
310.959884,50,309.156466
675.431687,50,309.308467
536.197098,50,309.460468
630.346613,50,309.568468
261.1,50,309.68547
444.150245,50,309.818499
337.607833,50,310.496402
217.0,50,310.744479
332.000369,50,311.157348
408.102374,50,311.466094
261.2,50,311.798137
285.563097,50,312.279188
571.693219,50,312.772912
398.855305,50,312.973627
588.252358,50,313.135661
456.949393,50,313.295806
385.887817,50,313.433872
370.21284,50,313.547878
447.319082,50,313.669912
381.936293,50,313.80423
406.602495,50,313.938384
362.133805,50,314.082767
574.442547,50,314.228015
260.9,50,314.402187
345.397344,50,314.530173
600.164728,50,314.654169
449.42998,50,314.799218
373.002201,50,314.952865
323.278797,50,315.077472
472.045188,50,315.250924
233.439389,50,315.534987
384.289582,50,315.807772
255.6,50,316.069833
175.3,50,316.339829
731.104374,50,316.629065
330.75309,50,316.891325
469.005754,50,317.247975
352.104287,50,317.763484
511.93068,50,318.057456
443.883044,50,318.332641
263.120368,50,318.585577
423.198725,50,318.869775
427.540924,50,319.170886
435.528245,50,319.457011
501.433911,50,319.721215
331.262855,50,319.916974
456.19675,50,320.20132
378.403994,50,320.505319
549.794316,50,320.80752
308.749276,50,321.185322
177.800875,50,321.578541
458.426762,50,321.925964
239.393524,50,322.524994
580.616898,50,322.827212
548.908583,50,323.182995
392.789564,50,323.438815
324.690758,50,323.73015
262.2,50,324.033721
259.334376,50,324.359782
495.464523,50,324.662454
545.383578,50,324.973644
292.246491,50,325.286732
257.682708,50,325.61905
527.549976,50,325.920761
389.296337,50,326.222858
203.7,50,326.48725
513.577967,50,326.755844
431.2506,50,327.023407
428.884621,50,327.2994
507.353513,50,327.551922
401.471633,50,327.842918
377.497762,50,328.126848
459.082014,50,328.384845
608.918999,50,328.652843
310.068699,50,328.93924
386.918841,50,329.216241
327.907805,50,329.530297
202.4,50,329.740644
621.871197,50,330.112825
356.559291,50,330.375537
382.438495,50,330.656586
405.838292,50,330.981902
257.6,50,331.268625
408.83397,50,331.553725
417.223027,50,331.852971
199.8,50,332.1654
335.013966,50,332.48935
257.3,50,332.749032
222.5,50,333.013122
388.189262,50,333.29571
604.179344,50,333.613588
376.369508,50,333.905591
221.0,50,334.203664
250.8,50,334.526747
340.964,50,334.809813
402.372875,50,335.083816
4.972061,50,335.335815
207.3,50,335.621812
257.3,50,335.914775
307.092575,50,336.189008
233.895987,50,336.467769
640.794701,50,336.73746
281.482427,50,337.050456
384.036328,50,337.303706
259.0,50,337.588701
260.6,50,337.837701
185.5,50,338.127319
580.704989,50,338.396327
232.4,50,338.673842
480.086298,50,338.952029
332.180531,50,339.230246
528.360037,50,339.499333
445.21095,50,339.760878
390.695615,50,340.032044
186.43205,50,340.316771
275.306201,50,340.594761
221.2,50,340.854761
436.762033,50,341.120847
343.61425,50,341.401769
323.060273,50,341.655882
326.597746,50,341.937434
611.566432,50,342.195634
249.356,50,343.030517
261.0,50,343.570844
291.568455,50,344.078048
251.3,50,344.590893
262.146644,50,344.999158
401.049715,50,345.254412
387.53314,50,345.523413
232.3,50,345.811135
646.483595,50,346.099395
702.209183,50,346.363791
268.4,50,346.633564
253.175715,50,346.89065
774.824152,50,347.186228
268.07729,50,347.44645
404.725454,50,347.718446
487.242165,50,347.998543
270.889787,50,348.289617
584.065095,50,348.583159
477.620192,50,349.091856
240.3,50,349.369706
354.310236,50,349.659764
265.8,50,349.929319
388.391317,50,350.193324
335.291333,50,350.472235
356.651943,50,350.762782
375.474909,50,351.027782
488.036458,50,351.293042
207.41441,50,351.607515
392.929842,50,351.926515
474.320013,50,352.219805
256.6,50,352.507804
252.96719,50,352.776067
382.146242,50,353.107165
385.853462,50,353.377322
298.713288,50,353.663633
640.659153,50,353.956628
265.0,50,354.244622
235.2,50,354.528807
311.376898,50,354.830936
338.540486,50,355.117932
332.585563,50,355.409936
292.322705,50,355.687014
391.5062,50,355.963058
267.622282,50,356.221641
221.5,50,356.518712
374.637996,50,356.777697
342.948453,50,357.06169
487.075394,50,357.304701
81.4,50,357.615233
379.575934,50,357.890365
336.714253,50,358.143857
255.3,50,358.523767
133.5,50,358.859962
218.3,50,359.156489
286.959369,50,359.466223
722.346604,50,359.762422
315.540947,50,360.109054
523.337196,50,360.391834
625.6625,50,360.67615
591.323442,50,360.948911
364.00244,50,361.24593
588.411412,50,361.547142
787.55573,50,361.812194
330.948241,50,362.071277
421.41644,50,362.364295
615.022158,50,362.656367
260.8,50,362.924018
311.858427,50,363.198033
314.764531,50,363.500185
241.0,50,363.777218
556.56357,50,364.043218
157.8,50,364.310263
529.658157,50,364.620147
389.643753,50,364.889045
737.521904,50,365.170033
304.749868,50,365.430041
442.34798,50,365.720303
271.6,50,366.011373
289.423803,50,366.254924
355.81194,50,366.532929
445.270907,50,366.807087
541.652594,50,367.082451
433.07269,50,367.357639
445.089834,50,367.619696
82.989712,50,367.904277
399.547543,50,368.177626
177.0,50,368.444435
518.180511,50,368.714955
629.157131,50,368.994797
291.84805,50,369.243719
260.9,50,369.529546
366.377739,50,369.79085
564.013928,50,370.067254
390.646369,50,370.323263
460.20376,50,370.600603
449.834721,50,370.85752
333.669449,50,371.166166
245.859562,50,371.421257
275.872748,50,371.6975
265.977439,50,371.954546
301.995975,50,372.245548
70.163226,50,372.51596
382.655305,50,372.759577
537.3819,50,373.039076
835.091115,50,373.332168
429.890118,50,373.601286
523.105859,50,373.86539
368.517465,50,374.130401
228.1,50,374.419396
260.4,50,374.697561
268.52081,50,374.974635
732.678251,50,375.233424
231.3,50,375.522274
772.227095,50,376.291052
510.956689,50,376.559884
617.314203,50,376.819116
260.8,50,377.126185
242.089804,50,377.378263
261.1,50,377.644358
345.924344,50,377.909343
442.589014,50,378.19528
1019.076286,50,378.46449
336.530209,50,378.739486
293.921405,50,379.014712
468.906842,50,379.313116
234.502026,50,379.600197
306.917467,50,379.84419
260.8,50,380.119195
433.795709,50,380.410265
346.856156,50,380.6733
262.4,50,380.946705
309.57425,50,381.202703
551.520034,50,381.552008
403.973015,50,381.811116
382.549875,50,382.097694
414.993397,50,382.368693
672.846159,50,382.672884
507.483864,50,382.943148
137.8,50,383.210276
699.289404,50,383.482557
702.053459,50,383.755639
214.739692,50,384.032956
261.5,50,384.291711
330.635406,50,384.570998
492.756633,50,384.866102
371.942596,50,385.14314
188.0,50,385.423134
443.467624,50,385.725204
261.1,50,386.02475
488.241897,50,386.292585
505.343315,50,386.565581
260.9,50,386.828661
434.850199,50,387.137745
296.956212,50,387.388751
537.488023,50,387.669357
388.092343,50,387.942208
359.288843,50,388.260041
65.948743,50,388.533932
259.7,50,388.80889
335.308603,50,389.089231
416.353078,50,389.391361
260.8,50,389.668327
275.990162,50,389.983278
259.3,50,390.248715
261.0,50,390.541359
243.9,50,390.8187
261.6,50,391.099239
262.0,50,391.371348
218.7,50,391.69093
179.7,50,391.983436
349.446931,50,392.257423
436.41197,50,392.515991
184.4,50,392.794425
203.493796,50,393.072428
361.895703,50,393.333976
233.5,50,393.605061
513.558497,50,393.903055
365.942268,50,394.157058
331.790575,50,394.439309
44.341998,50,394.695258
261.6,50,394.994246
577.738535,50,395.255246
613.286926,50,395.514787
505.910832,50,395.7825
328.050499,50,396.075222
425.264454,50,396.337213
280.300347,50,396.615216
379.201036,50,396.878261
585.214418,50,397.18068
412.877322,50,397.454133
219.3,50,397.706275
489.141476,50,397.995357
352.722729,50,398.285085
390.520582,50,398.564455
333.769722,50,398.853528
260.8,50,399.152731
357.991548,50,399.452803
432.526426,50,399.723896
351.658235,50,400.011083
438.573853,50,400.276082
586.51458,50,400.573665
260.2,50,400.804206
250.1,50,401.087036
261.5,50,401.361009
259.8,50,401.662231
502.008531,50,401.939405
445.108692,50,402.208402
311.967387,50,402.485067
235.873307,50,403.249009
328.9784,50,403.812669
449.432008,50,404.376789
258.7,50,404.812539
509.039795,50,405.130539
428.580054,50,405.375442
239.818268,50,405.667446
321.772254,50,405.933448
218.555608,50,406.219449
241.7,50,406.519415
214.579353,50,406.782369
254.1,50,407.052873
269.731126,50,407.346119
276.76611,50,407.630373
314.080838,50,407.906376
320.471429,50,408.171024
260.9,50,408.457616
255.229945,50,408.712531
430.473051,50,408.985599
506.38551,50,409.237606
322.15548,50,409.545697
369.973626,50,409.80937
275.025445,50,410.085707
296.241401,50,410.334911
260.9,50,410.63387
260.8,50,410.888129
637.830945,50,411.170129
257.7,50,411.425123
330.031722,50,411.721321
277.245498,50,411.999771
341.2785,50,412.257194
467.640145,50,412.551779
310.958107,50,412.844778
590.501616,50,413.112784
447.194247,50,413.359778
313.610962,50,413.633088
260.9,50,413.915479
574.387894,50,414.173563
224.607807,50,414.423301
333.981234,50,414.749421
248.463817,50,415.05043
357.23153,50,415.327418
704.039241,50,415.613498
305.38347,50,415.88395
496.448225,50,416.19125
560.343404,50,416.467515
392.402402,50,416.747309
354.747468,50,417.052318
181.5,50,417.34931
231.1,50,417.638526
268.85195,50,417.942435
451.186484,50,418.198776
85.597568,50,418.505772
396.14784,50,418.783153
261.6,50,419.060466
456.532349,50,419.296453
340.051552,50,419.603007
226.0,50,419.902946
386.687484,50,420.196861
359.411241,50,420.473754
614.594797,50,420.764923
488.926471,50,421.004083
338.601359,50,421.270084
354.654168,50,421.54222
673.460174,50,421.85427
228.8,50,422.145414
497.594741,50,422.404377
258.6,50,422.673376
332.808436,50,422.993804
308.337889,50,423.242334
235.6,50,423.509346
270.433428,50,423.771395
259.4,50,424.061012
498.300217,50,424.325246
193.9,50,424.592257
318.20206,50,424.853328
380.035651,50,425.157615
237.9,50,425.416526
351.484696,50,425.854603
527.221881,50,426.124607
301.328873,50,426.421603
492.438929,50,426.704695
476.553709,50,426.970732
311.721897,50,427.235785
385.440166,50,427.54186
451.956428,50,427.82102
499.827023,50,428.108011
260.9,50,428.376248
346.172894,50,428.67867
264.796152,50,428.945834
441.861348,50,429.200827
408.094123,50,429.461829
428.041064,50,429.764246
230.889874,50,430.042898
278.429409,50,430.292098
350.221579,50,430.586236
267.1,50,430.869237
301.933664,50,431.162405
299.111898,50,431.438543
308.456408,50,431.713229
508.093732,50,432.00536
363.383225,50,432.276092
370.919856,50,432.545692
346.199417,50,432.814849
261.0,50,433.106851
279.916071,50,433.355413
256.655288,50,433.644402
331.545177,50,433.895405
133.060513,50,434.196413
326.766,50,434.475404
120.144075,50,434.737402
409.468023,50,435.006402
255.8,50,435.286089
335.493129,50,435.536607
603.592581,50,435.809682
314.898662,50,436.096679
504.873502,50,436.394752
457.222483,50,436.677837
342.080169,50,436.982944
243.733544,50,437.25908
231.9,50,437.56662
717.199963,50,437.838109
488.917085,50,438.109816
228.2,50,438.344769
212.066143,50,438.634314
261.9,50,438.899312
414.271169,50,439.180449
324.1416,50,439.442727
245.232403,50,439.728523
290.182732,50,440.001948
246.4,50,440.252227
196.17838,50,440.531481
208.9,50,440.83052
379.776974,50,441.086367
482.865826,50,441.357227
73.6,50,441.685359
288.997416,50,441.986272
307.348057,50,442.222365
396.692993,50,442.483638
287.555418,50,442.762552
332.26118,50,443.065798
678.41406,50,443.304951
246.5,50,443.569361
337.26922,50,443.827909
300.504149,50,444.115456
339.386774,50,444.386849
501.380619,50,444.658261
327.910665,50,444.946851
258.0,50,445.242939
258.8,50,445.509721
254.7,50,445.760717
260.4,50,446.066726
292.647177,50,446.36461
295.344253,50,446.636614
173.4,50,446.917681
353.118656,50,447.168691
261.0,50,447.437902
381.088027,50,447.718305
376.583609,50,447.985309
191.4,50,448.237509
